Time (UTC);Channel;Frequency [kHz];UEID;Label;SNR [dB];Main;Sub;Level [dB];Location;Power [kW];Distance [km];Azimuth [deg];Latitude (TX);Longitude (TX);Latitude (RX);Longitude (RX)
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;13;1; -0.4;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;5;-19.0;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;11;-18.4;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;12;-21.5;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;13;1;  0.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;13;2; -0.3;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;14;5;-18.8;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;14;11;-18.3;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;14;12;-21.6;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;13;1;  0.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;13;2; -1.4;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;14;5;-20.5;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;14;11;-18.8;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;14;12;-23.7;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.3;13;1;  0.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.3;13;2; -1.7;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.3;14;5;-22.1;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.3;14;11;-18.5;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.3;14;12;-25.1;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;21.5;13;1;  0.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;21.5;13;2; -1.8;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;21.5;14;5;-22.9;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;21.5;14;11;-17.7;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;21.5;14;12;-25.3;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.7;13;1;  0.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.7;13;2; -1.5;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.7;14;5;-23.1;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.7;14;11;-17.8;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.7;14;12;-25.4;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.9;13;1;  0.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.9;13;2; -1.1;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.9;14;5;-23.5;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.9;14;11;-17.7;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.9;14;12;-25.2;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;13;1;  0.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;13;2; -0.9;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;5;-23.5;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;11;-18.2;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;12;-26.1;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.4;13;1;  0.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.4;13;2; -0.7;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.4;14;5;-23.8;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.4;14;11;-18.5;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.4;14;12;-25.9;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.6;13;1; -0.1;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.6;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.6;14;5;-23.9;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.6;14;11;-18.8;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.6;14;12;-26.2;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.8;13;1; -1.2;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.8;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.8;14;5;-24.9;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.8;14;11;-19.6;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.8;14;12;-27.6;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.5;13;1; -1.8;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.5;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.5;14;5;-24.8;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.5;14;11;-19.9;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.5;14;12;-26.8;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;13;1; -1.9;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;5;-23.7;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;11;-19.9;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;12;-25.7;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.3;13;1; -2.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.3;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.3;14;5;-22.3;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.3;14;11;-19.2;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.3;14;12;-24.9;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.1;13;1; -2.1;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.1;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.1;14;5;-20.2;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.1;14;11;-18.2;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.1;14;12;-23.6;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;13;1; -1.9;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;5;-19.8;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;11;-16.5;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.5;14;12;-22.6;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.6;13;1; -1.6;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.6;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.6;14;5;-18.8;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.6;14;11;-15.3;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.6;14;12;-21.7;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.7;13;1; -1.9;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.7;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.7;14;5;-17.9;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.7;14;11;-14.8;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.7;14;12;-20.6;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.0;13;1; -2.1;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.0;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.0;14;5;-18.6;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.0;14;11;-14.6;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.0;14;12;-21.0;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.8;13;1; -1.8;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.8;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.8;14;5;-19.0;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.8;14;11;-15.3;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.8;14;12;-20.6;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.4;13;1; -1.7;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.4;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.4;14;5;-19.4;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.4;14;11;-15.7;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.4;14;12;-19.9;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;13;1; -1.2;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;14;5;-18.5;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;14;11;-15.3;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.1;14;12;-17.6;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.4;13;1; -1.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.4;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.4;14;5;-18.7;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.4;14;11;-15.4;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.4;14;12;-16.0;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.4;13;1; -1.1;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.4;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.4;14;5;-18.0;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.4;14;11;-15.8;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;18.4;14;12;-14.4;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.2;13;1; -1.1;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.2;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.2;14;5;-16.9;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.2;14;11;-15.7;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.2;14;12;-14.1;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.9;13;1; -1.4;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.9;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.9;14;5;-16.8;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.9;14;11;-16.0;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.9;14;12;-14.1;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.6;13;1; -0.7;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.6;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.6;14;5;-15.8;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.6;14;11;-15.3;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.6;14;12;-13.5;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.2;13;1; -0.8;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.2;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.2;14;5;-16.3;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.2;14;11;-15.7;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;19.2;14;12;-13.2;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;22.1;13;1; -1.1;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;22.1;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;22.1;14;5;-15.9;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;22.1;14;11;-15.4;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;22.1;14;12;-13.1;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;21.5;13;1; -0.6;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;21.5;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;21.5;14;5;-15.1;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;21.5;14;11;-14.4;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;21.5;14;12;-11.7;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;22.6;13;1; -0.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;22.6;13;2;  0.0;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;22.6;14;5;-15.0;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;22.6;14;11;-15.7;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;22.6;14;12;-12.5;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;24.3;13;1;  0.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;24.3;13;2; -1.6;Berlin/Scholzplatz;5.0;31.8;177.9;52.506047;13.219503;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;24.3;14;5;-17.5;Templin;10.0;40.8;29.2;53.112564;13.500575;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;24.3;14;11;-18.4;Neuruppin;5.0;28.9;292.1;52.889678;12.802667;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;24.3;14;12;-14.4;Eberswalde;5.0;42.6;85.1;52.823378;13.833558;52.792240;13.202323
2026-04-11 11:18:43;5C;178352;E010BC;DR Deutschland;20.2;13;1;  0.0;Berlin/Alexanderplatz;10.0;33.3;155.1;52.520861;13.409431;52.792240;13.202323
